idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.978,0.85,0.68,0.0063157894736842,0.32
1.0,0.988,0.8275862068965517,0.96,0.0105263157894736,0.04
2.0,0.996,0.925925925925926,1.0,0.0042105263157894,0.0
3.0,0.996,0.925925925925926,1.0,0.0042105263157894,0.0
4.0,1.0,1.0,1.0,0.0,0.0
