idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.986,1.0,0.72,0.0,0.28
1.0,0.992,0.9565217391304348,0.88,0.0021052631578947,0.12
2.0,0.996,0.96,0.96,0.0021052631578947,0.04
3.0,0.994,0.8928571428571429,1.0,0.0063157894736842,0.0
4.0,0.994,0.8928571428571429,1.0,0.0063157894736842,0.0
