idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.98,0.8947368421052632,0.68,0.0042105263157894,0.32
1.0,0.992,0.8888888888888888,0.96,0.0063157894736842,0.04
2.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
3.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
4.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
