idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.982,0.8333333333333334,0.8,0.0084210526315789,0.2
1.0,0.992,0.9565217391304348,0.88,0.0021052631578947,0.12
2.0,1.0,1.0,1.0,0.0,0.0
3.0,0.994,0.8928571428571429,1.0,0.0063157894736842,0.0
4.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
