idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.982,0.9444444444444444,0.68,0.0021052631578947,0.32
1.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
2.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
3.0,0.992,0.8620689655172413,1.0,0.0084210526315789,0.0
4.0,1.0,1.0,1.0,0.0,0.0
