idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.978,0.8888888888888888,0.64,0.0042105263157894,0.36
1.0,0.996,1.0,0.92,0.0,0.08
2.0,1.0,1.0,1.0,0.0,0.0
3.0,0.994,0.8928571428571429,1.0,0.0063157894736842,0.0
4.0,0.994,0.8928571428571429,1.0,0.0063157894736842,0.0
