idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.978,0.9375,0.6,0.0021052631578947,0.4
1.0,0.99,0.9166666666666666,0.88,0.0042105263157894,0.12
2.0,0.996,0.925925925925926,1.0,0.0042105263157894,0.0
3.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
4.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
