idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.986,0.95,0.76,0.0021052631578947,0.24
1.0,0.992,0.92,0.92,0.0042105263157894,0.08
2.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
3.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
4.0,0.994,0.8928571428571429,1.0,0.0063157894736842,0.0
