idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.982,0.8636363636363636,0.76,0.0063157894736842,0.24
1.0,0.996,1.0,0.92,0.0,0.08
2.0,0.994,0.8928571428571429,1.0,0.0063157894736842,0.0
3.0,0.99,0.8333333333333334,1.0,0.0105263157894736,0.0
4.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
