idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.976,0.8421052631578947,0.64,0.0063157894736842,0.36
1.0,0.99,0.8571428571428571,0.96,0.0084210526315789,0.04
2.0,1.0,1.0,1.0,0.0,0.0
3.0,0.992,0.8620689655172413,1.0,0.0084210526315789,0.0
4.0,0.996,0.925925925925926,1.0,0.0042105263157894,0.0
