idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.982,0.9444444444444444,0.68,0.0021052631578947,0.32
1.0,0.996,0.96,0.96,0.0021052631578947,0.04
2.0,0.996,0.925925925925926,1.0,0.0042105263157894,0.0
3.0,0.998,0.9615384615384616,1.0,0.0021052631578947,0.0
4.0,0.988,0.8064516129032258,1.0,0.0126315789473684,0.0
