idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.976,0.8095238095238095,0.68,0.0084210526315789,0.32
1.0,0.992,0.92,0.92,0.0042105263157894,0.08
2.0,0.994,0.8928571428571429,1.0,0.0063157894736842,0.0
3.0,0.992,0.8620689655172413,1.0,0.0084210526315789,0.0
4.0,0.996,0.925925925925926,1.0,0.0042105263157894,0.0
