idx,Accuracy,Precision,Recall,FPR,FNR
0.0,0.982,0.9,0.72,0.0042105263157894,0.28
1.0,0.99,0.8571428571428571,0.96,0.0084210526315789,0.04
2.0,0.996,0.925925925925926,1.0,0.0042105263157894,0.0
3.0,1.0,1.0,1.0,0.0,0.0
4.0,1.0,1.0,1.0,0.0,0.0
